timestep,dqn_cumulative_active_nodes_mean,dqn_percent_activated_mean,dqn_reward_mean,graph_cumulative_active_nodes_mean,graph_percent_activated_mean,graph_reward_mean,hillclimb_cumulative_active_nodes_mean,hillclimb_percent_activated_mean,hillclimb_reward_mean,none_cumulative_active_nodes_mean,none_percent_activated_mean,none_reward_mean,whittle_cumulative_active_nodes_mean,whittle_percent_activated_mean,whittle_reward_mean
13,2165.44,88.92079207920791,269.0441653856894,2172.54,89.64356435643566,270.50834486671175,2164.24,88.91089108910896,268.7134605011599,1795.1,77.72277227722773,234.91956373227177,2170.68,89.92079207920793,271.8400493706049
14,2344.52,88.65346534653469,267.7848215508584,2353.1,89.3861386138614,269.94930456005795,2344.46,89.21782178217823,269.74649993088855,1951.62,77.4851485148515,234.52995058069587,2351.76,89.64356435643562,271.1192760016754
15,2525.08,89.38613861386139,269.9657481017049,2534.76,89.93069306930694,271.64492153463686,2525.38,89.56435643564355,270.6383718351846,2109.78,78.2970297029703,236.63175431777853,2532.48,89.46534653465343,270.69783582632687
16,2706.2,89.66336633663364,271.1786836218319,2714.18,88.82178217821782,268.19047200618337,2704.76,88.80198019801985,268.4003210352055,2267.2,77.93069306930693,235.8086739161516,2713.92,89.8217821782178,271.4443480232329
17,2886.54,89.27722772277224,269.5220750626165,2895.46,89.74257425742574,271.0962620245332,2884.66,89.05940594059406,269.2754680983622,2424.92,78.07920792079209,236.494098823924,2895.38,89.83168316831687,271.4548401133096
18,3067.14,89.40594059405942,270.1997209178224,3074.6,88.68316831683168,268.12930285615363,3066.06,89.80198019801983,271.4971967512794,2580.9,77.21782178217823,233.67721447952022,3074.56,88.7029702970297,268.5743143060455
19,3247.54,89.3069306930693,269.68984628442695,3253.94,88.78217821782181,267.990540069971,3246.14,89.14851485148515,269.20487364491646,2737.5,77.52475247524752,234.37186384319193,3255.46,89.55445544554455,270.9260441434679
20,3427.84,89.25742574257426,269.518980446221,3434.14,89.20792079207922,269.4235524216316,3426.74,89.40594059405942,270.0901869046062,2895.06,77.99999999999999,236.12900173860947,3436.68,89.71287128712873,271.00154360350206
21,3608.12,89.24752475247521,269.5783910368185,3614.78,89.42574257425744,270.0868787978135,3607.68,89.57425742574259,270.5674296744847,3053.22,78.2970297029703,237.0782505639097,3616.78,89.15841584158417,269.6199958488828
22,3788.66,89.37623762376239,269.7973221344297,3795.44,89.43564356435647,270.23610313214647,3787.96,89.24752475247527,269.6569154697312,3212.1,78.65346534653465,238.0777635432617,3798.5,89.96039603960398,272.23029070739403
23,3967.78,88.67326732673267,267.94324832491515,3976.18,89.47524752475245,270.07249636684594,3968.24,89.24752475247529,269.8155828796275,3371.06,78.69306930693071,238.03814029675385,3980.06,89.88118811881185,271.7556631675763
24,4148.46,89.44554455445545,270.31406035272846,4155.7,88.87128712871286,268.7665421994977,4147.58,88.78217821782178,268.22435805371754,3529.88,78.62376237623762,237.79253604354878,4161.42,89.78217821782177,271.3845443003016
25,4329.26,89.50495049504951,270.1505093842428,4335.66,89.08910891089111,268.99984921340564,4327.1,88.87128712871291,268.5886173620682,3687.52,78.03960396039605,236.19322577167594,4341.9,89.34653465346535,270.35594740892503
26,4510.32,89.63366336633663,270.9429072516458,4515.84,89.19801980198021,269.536242318466,4506.04,88.58415841584157,267.67193929983586,3843.9,77.41584158415841,233.96278538132316,4523.06,89.68316831683168,271.35214342574915
27,4690.58,89.23762376237624,269.43726381311245,4695.62,89.0,269.1856464605647,4684.68,88.43564356435645,267.3706904462104,3999.9,77.22772277227723,233.52383792078714,4704.54,89.84158415841584,271.57716028869703
28,4869.12,88.38613861386139,266.963782944714,4877.22,89.9009900990099,271.2369787844807,4865.9,89.7128712871287,270.9421423212837,4158.16,78.34653465346535,237.0744421010508,4885.9,89.78217821782181,271.3927560392021
29,5047.84,88.4752475247525,267.2085356524487,5059.34,90.15841584158416,272.5204271659016,5046.06,89.1881188118812,269.26554155905296,4316.52,78.39603960396042,236.84470627673505,5065.5,88.9108910891089,268.6714420031009
30,5226.56,88.4752475247525,267.149923120894,5240.24,89.55445544554455,270.32476950721235,5226.8,89.47524752475249,270.2058024524148,4473.16,77.54455445544554,234.47858874441587,5246.2,89.45544554455448,270.5448845886915
